AREA,PRIM_ST,STATE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,YEAR,HOURLY,JOBS_1000,LOC QUOTIENT,LOC_Q,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,PRIM_STATE,PCT_TOTAL,PCT_RPT
49,UT,Utah,17-2131,Materials Engineers,detailed,410,11.2,37.69,"78,390",2.3,25.04,30.00,36.09,44.30,56.60,"52,080","62,390","75,070","92,150","117,720",,2015,,0.308,,1.57,,,,,,,,
49,UT,Utah,19-2032,Materials Scientists,detailed,50,23.7,38.93,"80,970",4.9,22.96,31.27,36.23,48.57,58.50,"47,750","65,040","75,360","101,030","121,680",,2015,,0.037,,0.75,,,,,,,,
49,UT,Utah,19-2099,"Physical Scientists, All Other",detailed,110,2.0,41.85,"87,040",2.1,23.28,31.91,43.87,48.16,58.48,"48,410","66,370","91,260","100,160","121,640",,2015,,0.084,,0.55,,,,,,,,
49,UT,Utah,27-1021,Commercial And Industrial Designers,detailed,230,14.7,26.78,"55,700",6.1,13.01,18.30,23.83,33.79,46.03,"27,070","38,060","49,560","70,280","95,750",,2015,,0.174,,0.76,,,,,,,,
49,UT,Utah,29-1123,Physical Therapists,detailed,"1,540",6.1,38.58,"80,250",3.8,20.05,31.49,38.30,45.93,54.93,"41,710","65,490","79,660","95,540","114,260",,2015,,1.160,,0.76,,,,,,,,
49,UT,Utah,35-2021,Food Preparation Workers,detailed,"7,830",11.7,9.59,"19,950",1.7,7.79,8.30,9.15,10.86,12.81,"16,210","17,270","19,040","22,580","26,640",,2015,,5.915,,0.95,,,,,,,,
49,UT,Utah,41-2022,Parts Salespersons,detailed,"2,040",9.9,16.21,"33,720",2.9,9.85,12.20,14.63,18.92,24.95,"20,490","25,370","30,430","39,360","51,890",,2015,,1.538,,0.89,,,,,,,,
49,UT,Utah,43-3099,"Financial Clerks, All Other",detailed,**,**,22.11,"45,990",3.6,13.95,17.75,22.00,26.53,29.74,"29,010","36,920","45,760","55,180","61,860",,2015,,**,,**,,,,,,,,
49,UT,Utah,43-4021,Correspondence Clerks,detailed,40,21.1,17.64,"36,700",2.8,12.26,15.22,17.16,19.41,25.70,"25,500","31,660","35,680","40,380","53,450",,2015,,0.034,,0.63,,,,,,,,
49,UT,Utah,43-4071,File Clerks,detailed,"1,070",9.5,13.68,"28,450",2.5,8.83,10.65,13.40,16.02,18.40,"18,370","22,140","27,880","33,320","38,270",,2015,,0.809,,0.79,,,,,,,,
49,UT,Utah,43-4151,Order Clerks,detailed,"1,600",11.4,14.87,"30,930",3.9,8.93,11.16,13.60,17.34,23.59,"18,580","23,210","28,290","36,060","49,060",,2015,,1.206,,0.89,,,,,,,,
49,UT,Utah,49-9041,Industrial Machinery Mechanics,detailed,"3,200",4.7,25.47,"52,980",1.5,17.04,20.90,25.26,29.53,35.23,"35,450","43,470","52,550","61,420","73,280",,2015,,2.417,,1.03,,,,,,,,
49,UT,Utah,49-9043,"Maintenance Workers, Machinery",detailed,"1,120",12.0,22.32,"46,420",2.2,15.37,18.55,22.21,26.56,29.95,"31,970","38,580","46,190","55,240","62,290",,2015,,0.848,,1.26,,,,,,,,
49,UT,Utah,51-0000,Production Occupations,major,"88,870",2.2,16.95,"35,250",0.9,9.61,11.66,15.23,20.12,27.27,"19,990","24,260","31,680","41,840","56,730",,2015,,67.101,,1.02,,,,,,,,
49,UT,Utah,51-9199,"Production Workers, All Other",detailed,800,16.6,11.66,"24,250",3.1,8.43,9.65,11.04,13.16,15.56,"17,530","20,070","22,960","27,380","32,370",,2015,,0.606,,0.35,,,,,,,,
49,UT,Utah,53-3031,Driver/Sales Workers,detailed,"2,840",18.0,14.12,"29,370",6.4,8.01,8.85,12.75,15.96,24.97,"16,660","18,410","26,520","33,210","51,930",,2015,,2.141,,0.71,,,,,,,,
50,VT,Vermont,11-3051,Industrial Production Managers,detailed,330,6.9,47.60,"99,000",2.5,26.19,33.07,43.42,57.27,74.46,"54,470","68,780","90,310","119,120","154,890",,2015,,1.096,,0.89,,,,,,,,
50,VT,Vermont,11-9051,Food Service Managers,detailed,380,12.5,26.44,"55,000",4.4,16.68,18.98,24.41,29.77,42.40,"34,700","39,470","50,770","61,910","88,190",,2015,,1.251,,0.86,,,,,,,,
50,VT,Vermont,13-1075,Labor Relations Specialists,detailed,140,21.3,33.37,"69,420",10.4,12.26,22.65,29.90,44.90,58.86,"25,500","47,110","62,190","93,380","122,420",,2015,,0.460,,0.80,,,,,,,,
50,VT,Vermont,17-2112,Industrial Engineers,detailed,**,**,36.97,"76,900",1.7,26.73,31.81,37.02,42.97,46.64,"55,600","66,170","77,010","89,380","97,010",,2015,,**,,**,,,,,,,,
50,VT,Vermont,17-2131,Materials Engineers,detailed,**,**,45.79,"95,230",5.1,30.77,35.93,42.79,50.08,65.26,"64,000","74,730","89,000","104,170","135,730",,2015,,**,,**,,,,,,,,
50,VT,Vermont,27-1021,Commercial And Industrial Designers,detailed,180,25.5,26.30,"54,710",5.9,15.14,17.91,24.91,30.05,42.10,"31,490","37,250","51,810","62,490","87,570",,2015,,0.604,,2.66,,,,,,,,
50,VT,Vermont,29-1123,Physical Therapists,detailed,740,7.2,36.09,"75,060",2.2,26.24,31.22,35.78,41.69,46.69,"54,580","64,930","74,430","86,720","97,120",,2015,,2.428,,1.60,,,,,,,,
50,VT,Vermont,35-2021,Food Preparation Workers,detailed,"2,060",13.7,11.24,"23,390",1.6,9.30,9.68,10.75,11.84,14.31,"19,330","20,130","22,360","24,620","29,760",,2015,,6.792,,1.09,,,,,,,,
50,VT,Vermont,41-2022,Parts Salespersons,detailed,610,21.6,15.80,"32,860",2.9,11.09,12.83,14.71,17.94,22.36,"23,070","26,680","30,590","37,320","46,520",,2015,,2.002,,1.16,,,,,,,,
50,VT,Vermont,43-4071,File Clerks,detailed,480,7.1,15.84,"32,940",3.7,10.44,13.32,16.37,18.22,19.92,"21,720","27,710","34,060","37,910","41,440",,2015,,1.577,,1.55,,,,,,,,
50,VT,Vermont,43-4151,Order Clerks,detailed,760,8.4,17.24,"35,850",2.9,11.07,13.30,16.27,19.35,23.56,"23,030","27,660","33,850","40,260","49,000",,2015,,2.501,,1.86,,,,,,,,
50,VT,Vermont,49-9041,Industrial Machinery Mechanics,detailed,510,5.5,24.54,"51,040",2.2,17.25,20.47,24.10,28.70,33.36,"35,880","42,570","50,130","59,690","69,390",,2015,,1.678,,0.72,,,,,,,,
50,VT,Vermont,49-9043,"Maintenance Workers, Machinery",detailed,120,12.7,19.98,"41,570",2.1,15.05,17.27,20.31,22.95,25.13,"31,300","35,920","42,240","47,730","52,260",,2015,,0.384,,0.57,,,,,,,,
50,VT,Vermont,51-0000,Production Occupations,major,"20,180",7.4,18.06,"37,560",2.1,10.60,12.77,16.21,21.65,28.36,"22,040","26,570","33,720","45,040","58,980",,2015,,66.495,,1.01,,,,,,,,
50,VT,Vermont,51-9199,"Production Workers, All Other",detailed,400,17.4,15.03,"31,260",10.3,9.42,10.09,11.39,16.92,31.66,"19,590","20,980","23,700","35,190","65,850",,2015,,1.317,,0.75,,,,,,,,
50,VT,Vermont,53-3031,Driver/Sales Workers,detailed,880,15.8,15.26,"31,730",5.5,9.84,10.81,12.94,18.95,25.18,"20,470","22,490","26,910","39,410","52,370",,2015,,2.898,,0.96,,,,,,,,
51,VA,Virginia,11-3051,Industrial Production Managers,detailed,"1,980",4.3,56.15,"116,790",1.9,31.21,39.40,51.66,68.53,86.29,"64,920","81,960","107,460","142,530","179,490",,2015,,0.536,,0.44,,,,,,,,
51,VA,Virginia,11-9051,Food Service Managers,detailed,"4,550",7.3,31.80,"66,140",4.9,18.20,22.31,27.60,34.97,46.65,"37,850","46,400","57,400","72,730","97,040",,2015,,1.237,,0.85,,,,,,,,
51,VA,Virginia,13-1075,Labor Relations Specialists,detailed,"1,110",12.3,30.71,"63,870",6.1,14.91,22.23,28.41,36.78,51.63,"31,010","46,240","59,090","76,500","107,390",,2015,,0.301,,0.52,,,,,,,,
51,VA,Virginia,17-2112,Industrial Engineers,detailed,"3,590",4.3,42.13,"87,620",1.4,26.06,32.13,40.13,49.21,60.98,"54,200","66,840","83,460","102,360","126,840",,2015,,0.976,,0.54,,,,,,,,
51,VA,Virginia,17-2131,Materials Engineers,detailed,490,9.8,44.07,"91,670",2.6,22.91,32.93,42.11,55.95,66.94,"47,650","68,490","87,590","116,380","139,240",,2015,,0.132,,0.67,,,,,,,,
51,VA,Virginia,19-2032,Materials Scientists,detailed,280,24.1,50.79,"105,640",5.0,27.23,36.58,46.78,59.72,88.76,"56,630","76,090","97,300","124,210","184,620",,2015,,0.075,,1.53,,,,,,,,
51,VA,Virginia,19-2099,"Physical Scientists, All Other",detailed,"1,070",4.2,54.29,"112,930",1.2,27.74,41.63,56.76,67.08,78.12,"57,700","86,580","118,060","139,530","162,480",,2015,,0.290,,1.89,,,,,,,,
51,VA,Virginia,27-1021,Commercial And Industrial Designers,detailed,370,13.0,25.38,"52,790",3.0,15.93,18.34,23.56,30.66,39.28,"33,130","38,150","49,010","63,770","81,690",,2015,,0.100,,0.44,,,,,,,,
51,VA,Virginia,29-1123,Physical Therapists,detailed,"5,400",5.1,41.18,"85,660",1.3,27.92,33.50,40.53,47.45,57.06,"58,080","69,670","84,300","98,690","118,690",,2015,,1.466,,0.96,,,,,,,,
51,VA,Virginia,35-2021,Food Preparation Workers,detailed,"17,990",6.4,10.53,"21,890",1.3,7.92,8.66,10.03,11.64,14.19,"16,470","18,010","20,860","24,210","29,520",,2015,,4.885,,0.78,,,,,,,,
51,VA,Virginia,41-2022,Parts Salespersons,detailed,"5,210",6.5,15.98,"33,250",2.0,9.41,11.37,14.65,19.19,24.12,"19,570","23,640","30,460","39,910","50,180",,2015,,1.416,,0.82,,,,,,,,
51,VA,Virginia,43-3099,"Financial Clerks, All Other",detailed,**,**,20.82,"43,310",4.8,11.43,15.20,20.93,25.25,30.55,"23,760","31,620","43,540","52,510","63,550",,2015,,**,,**,,,,,,,,
51,VA,Virginia,43-4021,Correspondence Clerks,detailed,140,26.1,17.22,"35,820",2.7,12.70,14.14,16.45,18.82,24.00,"26,410","29,400","34,210","39,150","49,930",,2015,,0.038,,0.71,,,,,,,,
51,VA,Virginia,43-4071,File Clerks,detailed,"2,370",6.5,13.34,"27,740",2.0,8.49,10.06,12.81,15.53,19.07,"17,650","20,930","26,640","32,310","39,660",,2015,,0.643,,0.63,,,,,,,,
51,VA,Virginia,43-4151,Order Clerks,detailed,"3,630",9.9,14.13,"29,390",2.3,8.56,10.10,13.01,17.44,21.77,"17,810","21,010","27,070","36,280","45,270",,2015,,0.985,,0.73,,,,,,,,
51,VA,Virginia,47-2072,Pile-Driver Operators,detailed,90,33.7,21.12,"43,930",3.6,15.70,18.14,20.97,23.48,27.27,"32,660","37,720","43,610","48,830","56,730",,2015,,0.026,,0.97,,,,,,,,
51,VA,Virginia,49-9041,Industrial Machinery Mechanics,detailed,"8,310",4.3,23.34,"48,550",1.2,14.80,17.87,23.01,28.22,33.20,"30,790","37,170","47,860","58,690","69,050",,2015,,2.258,,0.96,,,,,,,,
51,VA,Virginia,49-9043,"Maintenance Workers, Machinery",detailed,"1,830",12.8,21.16,"44,020",3.8,11.35,15.64,20.61,24.83,30.11,"23,620","32,540","42,860","51,650","62,630",,2015,,0.497,,0.74,,,,,,,,
51,VA,Virginia,51-0000,Production Occupations,major,"171,550",2.0,17.51,"36,420",1.5,9.33,11.39,15.69,21.92,28.76,"19,410","23,690","32,630","45,600","59,830",,2015,,46.587,,0.71,,,,,,,,
51,VA,Virginia,51-9199,"Production Workers, All Other",detailed,"4,430",14.4,14.08,"29,290",4.1,8.41,9.68,12.28,17.85,22.29,"17,490","20,140","25,530","37,120","46,350",,2015,,1.203,,0.69,,,,,,,,
51,VA,Virginia,53-3031,Driver/Sales Workers,detailed,"12,000",11.1,13.52,"28,130",3.2,7.99,8.80,11.12,17.26,23.24,"16,620","18,310","23,120","35,890","48,340",,2015,,3.259,,1.08,,,,,,,,
53,WA,Washington,11-3051,Industrial Production Managers,detailed,"2,510",5.5,51.70,"107,530",2.2,27.61,35.68,48.61,64.03,78.64,"57,430","74,200","101,110","133,180","163,560",,2015,,0.840,,0.68,,,,,,,,
53,WA,Washington,11-9051,Food Service Managers,detailed,"2,700",6.8,25.45,"52,940",1.8,16.00,19.37,23.67,30.30,37.66,"33,280","40,280","49,220","63,020","78,320",,2015,,0.905,,0.62,,,,,,,,
53,WA,Washington,13-1075,Labor Relations Specialists,detailed,"1,810",11.1,36.25,"75,400",5.0,19.72,24.43,34.69,46.15,58.18,"41,020","50,820","72,150","95,990","121,010",,2015,,0.606,,1.05,,,,,,,,
53,WA,Washington,17-2112,Industrial Engineers,detailed,"7,590",2.1,48.41,"100,700",1.9,31.62,38.41,47.80,58.18,68.98,"65,770","79,900","99,420","121,020","143,470",,2015,,2.543,,1.42,,,,,,,,
53,WA,Washington,19-2099,"Physical Scientists, All Other",detailed,340,7.1,50.58,"105,200",2.2,35.00,43.21,50.08,56.93,65.78,"72,800","89,880","104,170","118,420","136,810",,2015,,0.115,,0.75,,,,,,,,
53,WA,Washington,27-1021,Commercial And Industrial Designers,detailed,480,33.0,34.36,"71,470",4.2,18.51,24.55,33.50,43.98,51.80,"38,500","51,060","69,670","91,490","107,740",,2015,,0.161,,0.71,,,,,,,,
53,WA,Washington,29-1123,Physical Therapists,detailed,"4,720",6.6,42.36,"88,120",1.6,31.35,34.98,41.07,47.83,56.85,"65,210","72,770","85,430","99,480","118,250",,2015,,1.582,,1.04,,,,,,,,
53,WA,Washington,35-2021,Food Preparation Workers,detailed,"22,840",7.4,12.89,"26,810",1.4,9.59,10.18,11.47,14.66,18.65,"19,950","21,180","23,860","30,500","38,790",,2015,,7.655,,1.22,,,,,,,,
53,WA,Washington,41-2022,Parts Salespersons,detailed,"5,600",6.0,16.38,"34,080",2.1,10.22,11.67,14.84,19.71,25.14,"21,260","24,270","30,870","41,000","52,290",,2015,,1.875,,1.08,,,,,,,,
53,WA,Washington,43-3099,"Financial Clerks, All Other",detailed,660,14.1,19.76,"41,090",2.0,14.86,16.59,19.20,22.54,25.75,"30,910","34,510","39,930","46,870","53,560",,2015,,0.222,,0.88,,,,,,,,
53,WA,Washington,43-4021,Correspondence Clerks,detailed,60,15.1,17.58,"36,570",2.7,14.11,15.88,17.55,18.87,22.03,"29,350","33,040","36,500","39,260","45,830",,2015,,0.021,,0.39,,,,,,,,
53,WA,Washington,43-4071,File Clerks,detailed,"2,250",9.2,15.84,"32,950",2.3,10.24,11.38,14.13,19.03,24.40,"21,300","23,670","29,380","39,570","50,760",,2015,,0.754,,0.74,,,,,,,,
53,WA,Washington,43-4151,Order Clerks,detailed,"5,120",6.6,17.57,"36,540",1.6,11.40,13.55,17.01,21.11,24.71,"23,710","28,190","35,390","43,910","51,390",,2015,,1.717,,1.27,,,,,,,,
53,WA,Washington,47-2072,Pile-Driver Operators,detailed,90,19.3,35.06,"72,930",5.9,19.69,28.72,38.72,43.14,45.77,"40,960","59,740","80,530","89,740","95,190",,2015,,0.031,,1.16,,,,,,,,
53,WA,Washington,49-9041,Industrial Machinery Mechanics,detailed,"6,010",3.4,27.58,"57,370",2.2,16.08,21.28,26.62,33.24,41.68,"33,450","44,270","55,360","69,140","86,700",,2015,,2.012,,0.86,,,,,,,,
53,WA,Washington,49-9043,"Maintenance Workers, Machinery",detailed,"1,630",15.6,25.17,"52,360",2.5,15.80,18.64,23.61,30.17,37.35,"32,860","38,770","49,110","62,760","77,690",,2015,,0.546,,0.81,,,,,,,,
53,WA,Washington,51-0000,Production Occupations,major,"178,770",1.9,20.70,"43,050",2.7,10.96,13.58,18.12,24.83,35.66,"22,790","28,250","37,680","51,640","74,180",,2015,,59.911,,0.91,,,,,,,,
53,WA,Washington,51-9199,"Production Workers, All Other",detailed,"2,580",12.3,14.47,"30,090",2.1,9.67,10.47,11.85,15.92,22.86,"20,120","21,780","24,640","33,120","47,550",,2015,,0.864,,0.49,,,,,,,,
53,WA,Washington,53-3031,Driver/Sales Workers,detailed,"8,470",10.3,13.73,"28,550",2.8,9.68,10.29,11.81,15.32,21.22,"20,140","21,410","24,570","31,860","44,140",,2015,,2.840,,0.94,,,,,,,,
54,WV,West Virginia,11-3051,Industrial Production Managers,detailed,600,12.3,47.59,"98,990",2.8,26.49,33.74,44.56,56.60,74.75,"55,090","70,180","92,690","117,740","155,490",,2015,,0.852,,0.69,,,,,,,,
54,WV,West Virginia,11-9051,Food Service Managers,detailed,"1,370",5.7,22.58,"46,960",2.2,13.89,16.98,21.53,26.65,30.49,"28,890","35,320","44,780","55,440","63,420",,2015,,1.942,,1.33,,,,,,,,
54,WV,West Virginia,13-1075,Labor Relations Specialists,detailed,550,7.9,20.58,"42,810",13.5,8.33,8.83,17.33,32.05,36.50,"17,330","18,380","36,040","66,660","75,910",,2015,,0.771,,1.34,,,,,,,,
54,WV,West Virginia,17-2112,Industrial Engineers,detailed,460,15.8,38.16,"79,380",2.1,24.62,31.50,37.67,45.88,53.39,"51,210","65,520","78,340","95,440","111,060",,2015,,0.651,,0.36,,,,,,,,
54,WV,West Virginia,17-2131,Materials Engineers,detailed,60,12.2,37.78,"78,590",2.8,22.00,27.78,38.03,47.83,55.56,"45,770","57,790","79,090","99,480","115,560",,2015,,0.078,,0.40,,,,,,,,
54,WV,West Virginia,19-2032,Materials Scientists,detailed,50,25.1,44.46,"92,480",9.6,21.43,31.11,47.23,56.48,66.13,"44,570","64,710","98,250","117,470","137,540",,2015,,0.065,,1.32,,,,,,,,
54,WV,West Virginia,27-1021,Commercial And Industrial Designers,detailed,140,47.8,31.91,"66,380",8.8,20.29,23.36,28.18,37.74,54.30,"42,210","48,580","58,610","78,490","112,940",,2015,,0.200,,0.88,,,,,,,,
54,WV,West Virginia,29-1123,Physical Therapists,detailed,"1,210",10.0,38.93,"80,970",3.4,19.38,30.70,37.60,45.90,58.96,"40,300","63,850","78,210","95,460","122,630",,2015,,1.707,,1.12,,,,,,,,
54,WV,West Virginia,35-2021,Food Preparation Workers,detailed,"2,960",8.9,9.79,"20,350",1.3,8.23,8.57,9.13,10.53,12.52,"17,110","17,820","18,990","21,900","26,040",,2015,,4.190,,0.67,,,,,,,,
54,WV,West Virginia,41-2022,Parts Salespersons,detailed,"1,530",8.5,13.46,"27,990",2.6,8.72,9.93,12.40,15.07,20.42,"18,140","20,640","25,790","31,350","42,470",,2015,,2.158,,1.25,,,,,,,,
54,WV,West Virginia,43-3099,"Financial Clerks, All Other",detailed,380,7.7,14.76,"30,690",4.8,9.99,11.01,13.26,17.89,22.68,"20,780","22,910","27,580","37,210","47,180",,2015,,0.534,,2.12,,,,,,,,
54,WV,West Virginia,43-4071,File Clerks,detailed,450,20.4,14.40,"29,960",6.1,9.52,10.97,13.46,17.78,21.71,"19,800","22,820","27,990","36,970","45,150",,2015,,0.639,,0.63,,,,,,,,
54,WV,West Virginia,43-4151,Order Clerks,detailed,250,9.0,13.77,"28,630",3.4,8.94,10.37,12.94,16.22,18.98,"18,590","21,560","26,920","33,730","39,470",,2015,,0.349,,0.26,,,,,,,,
54,WV,West Virginia,49-9041,Industrial Machinery Mechanics,detailed,"2,780",9.0,20.86,"43,380",1.8,13.30,16.48,20.41,24.46,29.54,"27,670","34,270","42,450","50,880","61,430",,2015,,3.925,,1.67,,,,,,,,
54,WV,West Virginia,49-9043,"Maintenance Workers, Machinery",detailed,380,17.2,16.41,"34,120",3.6,8.96,11.40,15.37,19.66,25.89,"18,640","23,720","31,970","40,890","53,850",,2015,,0.540,,0.81,,,,,,,,
54,WV,West Virginia,51-0000,Production Occupations,major,"40,770",5.1,18.41,"38,290",1.7,9.21,11.44,16.38,23.14,30.94,"19,150","23,800","34,070","48,120","64,350",,2015,,57.667,,0.88,,,,,,,,
54,WV,West Virginia,51-9199,"Production Workers, All Other",detailed,"1,320",26.7,15.32,"31,860",3.9,9.14,11.05,14.66,18.38,22.87,"19,000","22,990","30,480","38,230","47,570",,2015,,1.866,,1.06,,,,,,,,
54,WV,West Virginia,53-3031,Driver/Sales Workers,detailed,"2,130",13.3,12.85,"26,720",3.8,8.34,8.86,10.24,14.64,21.15,"17,350","18,420","21,310","30,440","44,000",,2015,,3.016,,1.00,,,,,,,,
55,WI,Wisconsin,11-3051,Industrial Production Managers,detailed,"6,100",3.3,51.41,"106,930",2.7,28.71,36.05,45.51,59.51,78.94,"59,720","74,990","94,670","123,770","164,200",,2015,,2.202,,1.79,,,,,,,,
55,WI,Wisconsin,11-9051,Food Service Managers,detailed,"4,930",5.1,22.73,"47,290",2.2,13.17,16.35,21.07,26.53,33.94,"27,380","34,010","43,820","55,170","70,590",,2015,,1.778,,1.22,,,,,,,,
55,WI,Wisconsin,13-1075,Labor Relations Specialists,detailed,"3,880",6.7,16.23,"33,770",7.3,7.83,8.35,9.21,21.26,37.32,"16,280","17,360","19,160","44,210","77,620",,2015,,1.401,,2.44,,,,,,,,
55,WI,Wisconsin,17-2112,Industrial Engineers,detailed,"8,330",4.5,36.21,"75,310",0.8,23.73,28.78,35.24,43.29,52.21,"49,360","59,860","73,290","90,040","108,590",,2015,,3.006,,1.67,,,,,,,,
55,WI,Wisconsin,17-2131,Materials Engineers,detailed,570,12.1,36.96,"76,870",2.8,23.03,28.63,35.74,44.45,54.29,"47,900","59,550","74,330","92,460","112,930",,2015,,0.207,,1.06,,,,,,,,
55,WI,Wisconsin,19-2032,Materials Scientists,detailed,70,34.8,42.74,"88,900",3.8,26.79,32.45,38.15,50.70,70.10,"55,720","67,490","79,360","105,460","145,810",,2015,,0.027,,0.54,,,,,,,,
55,WI,Wisconsin,19-2099,"Physical Scientists, All Other",detailed,130,18.6,34.71,"72,200",2.6,15.35,22.47,34.15,43.30,56.39,"31,930","46,740","71,020","90,070","117,300",,2015,,0.048,,0.31,,,,,,,,
55,WI,Wisconsin,27-1021,Commercial And Industrial Designers,detailed,820,25.8,28.52,"59,310",2.0,16.64,21.46,27.25,34.87,43.01,"34,600","44,640","56,690","72,530","89,460",,2015,,0.295,,1.30,,,,,,,,
55,WI,Wisconsin,29-1123,Physical Therapists,detailed,"4,360",5.3,37.09,"77,150",1.4,21.67,32.00,38.55,44.57,48.62,"45,070","66,560","80,190","92,700","101,130",,2015,,1.573,,1.03,,,,,,,,
55,WI,Wisconsin,35-2021,Food Preparation Workers,detailed,"11,160",6.2,9.74,"20,250",0.9,7.79,8.33,9.22,11.07,13.21,"16,200","17,320","19,180","23,020","27,480",,2015,,4.027,,0.64,,,,,,,,
55,WI,Wisconsin,41-2022,Parts Salespersons,detailed,"5,020",5.2,15.67,"32,600",1.6,9.15,11.60,14.91,18.49,23.42,"19,030","24,130","31,010","38,460","48,710",,2015,,1.812,,1.05,,,,,,,,
55,WI,Wisconsin,43-3099,"Financial Clerks, All Other",detailed,590,30.8,28.04,"58,330",12.9,13.32,16.26,22.93,29.45,56.77,"27,710","33,820","47,680","61,260","118,090",,2015,,0.214,,0.85,,,,,,,,
55,WI,Wisconsin,43-4021,Correspondence Clerks,detailed,70,28.6,17.43,"36,250",4.9,10.98,13.32,16.55,19.98,26.27,"22,840","27,700","34,420","41,560","54,640",,2015,,0.024,,0.46,,,,,,,,
55,WI,Wisconsin,43-4071,File Clerks,detailed,"1,530",4.9,14.95,"31,100",1.4,9.65,12.42,14.55,17.45,20.98,"20,080","25,840","30,270","36,290","43,640",,2015,,0.551,,0.54,,,,,,,,
55,WI,Wisconsin,43-4151,Order Clerks,detailed,"5,140",8.1,15.55,"32,340",2.1,9.32,11.52,15.09,18.97,22.97,"19,380","23,960","31,390","39,470","47,780",,2015,,1.853,,1.37,,,,,,,,
55,WI,Wisconsin,47-2072,Pile-Driver Operators,detailed,50,33.4,31.54,"65,610",3.0,19.89,29.13,33.07,36.24,40.96,"41,370","60,590","68,790","75,380","85,200",,2015,,0.017,,0.63,,,,,,,,
55,WI,Wisconsin,49-9041,Industrial Machinery Mechanics,detailed,"8,420",4.1,24.07,"50,060",1.0,16.26,19.86,23.50,28.01,32.38,"33,820","41,310","48,880","58,270","67,360",,2015,,3.036,,1.30,,,,,,,,
55,WI,Wisconsin,49-9043,"Maintenance Workers, Machinery",detailed,"3,380",6.1,23.33,"48,520",1.1,16.49,19.65,22.86,27.17,30.39,"34,300","40,860","47,560","56,510","63,200",,2015,,1.220,,1.82,,,,,,,,
55,WI,Wisconsin,51-0000,Production Occupations,major,"314,710",1.4,17.53,"36,450",0.6,10.13,12.69,16.39,21.16,26.53,"21,080","26,380","34,100","44,020","55,170",,2015,,113.547,,1.73,,,,,,,,
55,WI,Wisconsin,51-9199,"Production Workers, All Other",detailed,"5,840",8.1,14.94,"31,070",4.0,8.80,10.34,13.36,18.32,23.17,"18,290","21,520","27,780","38,110","48,180",,2015,,2.108,,1.20,,,,,,,,
55,WI,Wisconsin,53-3031,Driver/Sales Workers,detailed,"8,100",9.9,13.04,"27,110",3.4,8.03,8.75,10.63,16.79,21.71,"16,690","18,200","22,110","34,930","45,150",,2015,,2.922,,0.96,,,,,,,,
56,WY,Wyoming,11-3051,Industrial Production Managers,detailed,280,4.8,58.10,"120,840",1.8,36.57,44.75,56.51,70.25,82.77,"76,060","93,090","117,530","146,120","172,170",,2015,,0.982,,0.80,,,,,,,,
56,WY,Wyoming,11-9051,Food Service Managers,detailed,460,9.1,24.50,"50,970",3.9,15.02,17.94,23.16,30.30,37.00,"31,250","37,310","48,170","63,030","76,960",,2015,,1.614,,1.11,,,,,,,,
56,WY,Wyoming,13-1075,Labor Relations Specialists,detailed,130,15.0,26.06,"54,210",18.5,7.92,8.85,27.99,39.39,45.93,"16,470","18,400","58,220","81,940","95,520",,2015,,0.441,,0.77,,,,,,,,
56,WY,Wyoming,17-2112,Industrial Engineers,detailed,230,8.0,50.19,"104,400",3.6,30.95,37.32,48.13,58.45,70.22,"64,380","77,630","100,110","121,590","146,070",,2015,,0.801,,0.45,,,,,,,,
56,WY,Wyoming,29-1123,Physical Therapists,detailed,390,4.7,39.37,"81,890",1.6,29.09,33.04,38.18,44.89,51.39,"60,510","68,720","79,420","93,360","106,890",,2015,,1.365,,0.90,,,,,,,,
56,WY,Wyoming,35-2021,Food Preparation Workers,detailed,"1,490",9.5,10.92,"22,710",2.4,7.99,8.83,10.34,12.04,14.99,"16,610","18,370","21,500","25,030","31,170",,2015,,5.251,,0.84,,,,,,,,
56,WY,Wyoming,41-2022,Parts Salespersons,detailed,"1,000",9.1,17.25,"35,880",2.6,10.46,12.87,16.76,21.39,24.94,"21,760","26,760","34,870","44,490","51,870",,2015,,3.529,,2.04,,,,,,,,
56,WY,Wyoming,43-4071,File Clerks,detailed,190,17.1,12.26,"25,510",2.6,8.43,9.58,11.54,14.35,17.24,"17,540","19,930","24,010","29,850","35,860",,2015,,0.683,,0.67,,,,,,,,
56,WY,Wyoming,43-4151,Order Clerks,detailed,90,11.2,15.88,"33,030",2.7,11.52,13.04,14.97,18.45,22.04,"23,970","27,110","31,140","38,380","45,850",,2015,,0.329,,0.24,,,,,,,,
56,WY,Wyoming,49-9041,Industrial Machinery Mechanics,detailed,"2,320",5.2,28.49,"59,260",1.7,17.48,21.58,27.97,35.31,41.30,"36,360","44,890","58,180","73,450","85,900",,2015,,8.159,,3.48,,,,,,,,
