AREA,PRIM_ST,STATE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,YEAR,HOURLY,JOBS_1000,LOC QUOTIENT,LOC_Q,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,PRIM_STATE,PCT_TOTAL,PCT_RPT
32,NV,Nevada,49-9043,"Maintenance Workers, Machinery",detailed,470,13.1,25.74,"53,540",4.2,14.41,18.47,25.80,31.33,40.21,"29,970","38,420","53,670","65,160","83,640",,2014,,0.397,,0.59,,,,,,,,
32,NV,Nevada,51-0000,Production Occupations,major,"40,550",3.1,16.78,"34,900",1.4,9.02,10.85,14.54,20.46,28.48,"18,760","22,560","30,240","42,550","59,230",,2014,,34.083,,0.52,,,,,,,,
32,NV,Nevada,51-9199,"Production Workers, All Other",detailed,890,19.5,20.91,"43,500",5.7,9.74,12.44,19.56,30.25,35.35,"20,260","25,880","40,680","62,930","73,540",,2014,,0.752,,0.47,,,,,,,,
32,NV,Nevada,53-3031,Driver/Sales Workers,detailed,"3,350",14.6,15.09,"31,380",4.3,8.29,9.95,13.98,18.36,23.34,"17,240","20,690","29,090","38,190","48,550",,2014,,2.813,,0.94,,,,,,,,
37,NC,North Carolina,11-3051,Industrial Production Managers,detailed,"5,120",2.5,49.57,"103,100",1.5,30.52,36.41,45.29,58.33,74.17,"63,480","75,740","94,210","121,330","154,270",,2014,,1.270,,1.03,,,,,,,,
37,NC,North Carolina,11-9051,Food Service Managers,detailed,"5,060",5.0,27.58,"57,370",1.9,17.47,21.19,26.36,32.40,39.51,"36,340","44,080","54,830","67,400","82,180",,2014,,1.255,,0.85,,,,,,,,
37,NC,North Carolina,13-1075,Labor Relations Specialists,detailed,870,3.8,23.26,"48,380",5.9,8.12,9.16,24.86,30.40,38.84,"16,890","19,040","51,710","63,220","80,780",,2014,,0.215,,0.36,,,,,,,,
37,NC,North Carolina,17-2112,Industrial Engineers,detailed,"6,850",4.9,38.21,"79,470",0.8,24.61,30.44,37.31,45.10,54.61,"51,180","63,310","77,600","93,800","113,600",,2014,,1.698,,0.97,,,,,,,,
37,NC,North Carolina,17-2131,Materials Engineers,detailed,390,7.3,42.00,"87,360",1.4,28.26,33.74,41.27,49.73,58.42,"58,780","70,190","85,840","103,430","121,510",,2014,,0.096,,0.52,,,,,,,,
37,NC,North Carolina,19-2032,Materials Scientists,detailed,240,18.4,43.69,"90,870",3.2,24.15,33.95,43.15,53.01,64.32,"50,230","70,620","89,750","110,260","133,780",,2014,,0.060,,1.18,,,,,,,,
37,NC,North Carolina,19-2099,"Physical Scientists, All Other",detailed,"1,040",4.7,39.49,"82,130",3.5,21.23,25.90,36.28,51.87,62.61,"44,150","53,870","75,460","107,880","130,220",,2014,,0.259,,1.52,,,,,,,,
37,NC,North Carolina,27-1021,Commercial And Industrial Designers,detailed,730,7.9,33.54,"69,770",5.3,16.12,21.88,31.41,38.59,47.68,"33,530","45,520","65,340","80,270","99,170",,2014,,0.181,,0.83,,,,,,,,
37,NC,North Carolina,29-1123,Physical Therapists,detailed,"5,630",4.0,38.48,"80,050",0.9,28.02,32.57,38.38,44.61,51.27,"58,280","67,750","79,830","92,800","106,640",,2014,,1.396,,0.94,,,,,,,,
37,NC,North Carolina,35-2021,Food Preparation Workers,detailed,"19,720",3.9,9.66,"20,100",0.8,7.73,8.28,9.19,10.92,12.86,"16,070","17,210","19,110","22,710","26,740",,2014,,4.891,,0.78,,,,,,,,
37,NC,North Carolina,41-2022,Parts Salespersons,detailed,"8,020",6.2,14.36,"29,880",1.9,8.43,10.02,13.16,17.63,22.28,"17,540","20,830","27,380","36,670","46,340",,2014,,1.989,,1.16,,,,,,,,
37,NC,North Carolina,43-3099,"Financial Clerks, All Other",detailed,"1,320",7.7,20.21,"42,030",2.9,13.11,15.42,18.37,24.24,29.69,"27,260","32,060","38,200","50,420","61,750",,2014,,0.326,,1.18,,,,,,,,
37,NC,North Carolina,43-4021,Correspondence Clerks,detailed,100,10.0,16.44,"34,190",2.2,12.88,14.80,16.47,18.04,19.58,"26,800","30,780","34,250","37,520","40,720",,2014,,0.024,,0.43,,,,,,,,
37,NC,North Carolina,43-4071,File Clerks,detailed,"2,300",5.4,13.06,"27,160",1.7,8.37,9.85,12.58,15.25,18.72,"17,410","20,480","26,160","31,720","38,940",,2014,,0.572,,0.52,,,,,,,,
37,NC,North Carolina,43-4151,Order Clerks,detailed,"4,210",3.5,15.13,"31,480",2.2,9.79,11.22,14.27,18.22,22.33,"20,370","23,330","29,680","37,890","46,440",,2014,,1.043,,0.74,,,,,,,,
37,NC,North Carolina,49-9041,Industrial Machinery Mechanics,detailed,"9,470",4.1,22.24,"46,260",1.2,13.90,17.06,21.73,27.11,32.07,"28,910","35,490","45,200","56,400","66,710",,2014,,2.350,,1.01,,,,,,,,
37,NC,North Carolina,49-9043,"Maintenance Workers, Machinery",detailed,"3,980",3.7,18.82,"39,140",1.5,12.35,14.26,17.90,23.07,27.58,"25,690","29,670","37,220","47,990","57,370",,2014,,0.987,,1.47,,,,,,,,
37,NC,North Carolina,51-0000,Production Occupations,major,"330,170",0.9,15.85,"32,970",0.7,8.90,10.83,14.16,19.01,25.64,"18,510","22,520","29,450","39,540","53,340",,2014,,81.909,,1.24,,,,,,,,
37,NC,North Carolina,51-9199,"Production Workers, All Other",detailed,"3,950",5.3,16.40,"34,110",1.9,9.85,11.94,15.78,19.26,24.09,"20,490","24,830","32,830","40,050","50,120",,2014,,0.980,,0.61,,,,,,,,
37,NC,North Carolina,53-3031,Driver/Sales Workers,detailed,"14,740",6.0,13.25,"27,560",2.4,7.96,8.77,11.78,16.72,21.78,"16,550","18,240","24,500","34,770","45,310",,2014,,3.656,,1.22,,,,,,,,
39,OH,Ohio,11-3051,Industrial Production Managers,detailed,"11,590",2.3,43.82,"91,150",0.9,24.52,31.20,39.63,52.33,69.09,"51,000","64,890","82,420","108,850","143,710",,2014,,2.229,,1.80,,,,,,,,
39,OH,Ohio,11-9051,Food Service Managers,detailed,"9,040",4.8,23.41,"48,700",1.5,13.30,17.26,22.24,28.21,35.60,"27,660","35,900","46,250","58,680","74,060",,2014,,1.738,,1.18,,,,,,,,
39,OH,Ohio,13-1075,Labor Relations Specialists,detailed,"6,700",3.9,17.28,"35,940",5.5,8.26,8.65,9.31,25.36,37.88,"17,190","18,000","19,370","52,740","78,800",,2014,,1.289,,2.18,,,,,,,,
39,OH,Ohio,17-2112,Industrial Engineers,detailed,"12,220",3.0,37.85,"78,730",1.0,24.02,30.03,36.02,44.49,54.85,"49,970","62,460","74,920","92,530","114,080",,2014,,2.349,,1.34,,,,,,,,
39,OH,Ohio,17-2131,Materials Engineers,detailed,"1,490",5.7,43.83,"91,160",3.5,25.40,31.98,41.44,55.63,68.27,"52,820","66,520","86,190","115,720","142,000",,2014,,0.286,,1.55,,,,,,,,
39,OH,Ohio,19-2032,Materials Scientists,detailed,500,21.8,48.81,"101,530",4.1,25.46,33.31,44.36,58.51,74.39,"52,960","69,280","92,270","121,700","154,730",,2014,,0.096,,1.87,,,,,,,,
39,OH,Ohio,19-2099,"Physical Scientists, All Other",detailed,640,14.5,39.32,"81,790",3.5,21.45,27.95,35.59,50.78,62.03,"44,620","58,130","74,030","105,620","129,020",,2014,,0.124,,0.73,,,,,,,,
39,OH,Ohio,27-1021,Commercial And Industrial Designers,detailed,"1,700",11.8,31.18,"64,850",1.9,17.61,23.98,30.38,38.58,46.07,"36,620","49,880","63,180","80,250","95,830",,2014,,0.328,,1.50,,,,,,,,
39,OH,Ohio,29-1123,Physical Therapists,detailed,"6,750",4.1,39.79,"82,770",0.9,28.32,33.15,39.25,45.43,54.16,"58,910","68,960","81,630","94,490","112,650",,2014,,1.297,,0.87,,,,,,,,
39,OH,Ohio,35-2021,Food Preparation Workers,detailed,"22,340",4.9,10.48,"21,800",0.7,8.24,8.68,9.46,11.72,14.29,"17,140","18,050","19,680","24,370","29,730",,2014,,4.294,,0.68,,,,,,,,
39,OH,Ohio,41-2022,Parts Salespersons,detailed,"10,600",4.8,14.20,"29,530",1.8,8.69,9.79,12.80,17.17,22.23,"18,060","20,370","26,630","35,720","46,240",,2014,,2.039,,1.19,,,,,,,,
39,OH,Ohio,43-3099,"Financial Clerks, All Other",detailed,"1,700",12.1,18.33,"38,120",1.7,12.22,14.34,17.19,21.45,27.15,"25,420","29,830","35,750","44,610","56,480",,2014,,0.327,,1.18,,,,,,,,
39,OH,Ohio,43-4021,Correspondence Clerks,detailed,570,22.2,17.57,"36,550",4.6,12.69,14.31,17.47,20.92,23.07,"26,390","29,760","36,350","43,520","47,980",,2014,,0.109,,1.95,,,,,,,,
39,OH,Ohio,43-4071,File Clerks,detailed,"4,620",4.2,14.00,"29,120",0.9,8.99,10.68,13.41,16.74,20.16,"18,710","22,220","27,890","34,820","41,940",,2014,,0.888,,0.81,,,,,,,,
39,OH,Ohio,43-4151,Order Clerks,detailed,"11,290",6.3,15.02,"31,240",2.0,9.11,10.81,14.02,18.09,22.73,"18,940","22,490","29,150","37,620","47,280",,2014,,2.170,,1.54,,,,,,,,
39,OH,Ohio,49-9041,Industrial Machinery Mechanics,detailed,"16,100",4.7,23.33,"48,530",1.3,14.73,18.11,22.40,28.09,33.65,"30,630","37,680","46,590","58,430","70,000",,2014,,3.095,,1.33,,,,,,,,
39,OH,Ohio,49-9043,"Maintenance Workers, Machinery",detailed,"4,110",6.3,21.74,"45,210",1.4,15.35,17.77,21.35,25.39,28.88,"31,940","36,970","44,410","52,820","60,070",,2014,,0.790,,1.18,,,,,,,,
39,OH,Ohio,51-0000,Production Occupations,major,"491,110",1.3,17.15,"35,670",0.6,9.76,12.10,15.93,20.83,26.98,"20,290","25,160","33,140","43,320","56,110",,2014,,94.428,,1.43,,,,,,,,
39,OH,Ohio,51-9199,"Production Workers, All Other",detailed,"15,320",4.7,15.93,"33,130",2.2,9.23,11.80,15.53,18.19,22.68,"19,210","24,550","32,300","37,840","47,180",,2014,,2.946,,1.83,,,,,,,,
39,OH,Ohio,53-3031,Driver/Sales Workers,detailed,"21,260",7.1,11.49,"23,910",2.3,8.23,8.55,9.10,11.76,19.38,"17,110","17,790","18,920","24,470","40,300",,2014,,4.087,,1.36,,,,,,,,
45,SC,South Carolina,11-3051,Industrial Production Managers,detailed,"3,030",3.2,51.87,"107,890",1.9,28.65,37.87,47.72,61.58,80.04,"59,600","78,760","99,260","128,080","166,480",,2014,,1.616,,1.31,,,,,,,,
45,SC,South Carolina,11-9051,Food Service Managers,detailed,"2,460",7.4,22.30,"46,380",2.2,12.10,16.23,21.00,26.59,34.05,"25,180","33,760","43,680","55,300","70,820",,2014,,1.310,,0.89,,,,,,,,
45,SC,South Carolina,13-1075,Labor Relations Specialists,detailed,350,9.5,31.22,"64,930",9.9,15.60,20.45,27.16,34.57,48.61,"32,440","42,530","56,490","71,900","101,120",,2014,,0.188,,0.32,,,,,,,,
45,SC,South Carolina,17-2112,Industrial Engineers,detailed,"6,320",2.5,38.07,"79,180",1.1,24.65,30.75,37.02,44.80,54.13,"51,280","63,970","77,010","93,180","112,580",,2014,,3.368,,1.92,,,,,,,,
45,SC,South Carolina,17-2131,Materials Engineers,detailed,510,5.3,38.90,"80,920",3.9,22.63,29.52,38.71,45.32,53.75,"47,080","61,400","80,510","94,270","111,800",,2014,,0.271,,1.46,,,,,,,,
45,SC,South Carolina,19-2032,Materials Scientists,detailed,60,2.8,39.09,"81,300",7.7,24.81,28.03,36.23,42.73,46.37,"51,600","58,300","75,360","88,890","96,450",,2014,,0.031,,0.61,,,,,,,,
45,SC,South Carolina,19-2099,"Physical Scientists, All Other",detailed,80,0.0,49.15,"102,230",1.9,15.21,40.09,52.15,61.03,71.18,"31,630","83,390","108,460","126,950","148,060",,2014,,0.041,,0.24,,,,,,,,
45,SC,South Carolina,27-1021,Commercial And Industrial Designers,detailed,650,20.8,34.68,"72,130",2.6,22.01,27.15,33.51,41.47,50.81,"45,780","56,470","69,700","86,250","105,690",,2014,,0.345,,1.58,,,,,,,,
45,SC,South Carolina,29-1123,Physical Therapists,detailed,"2,820",5.7,37.81,"78,650",1.8,23.84,31.22,38.56,45.27,53.00,"49,580","64,930","80,210","94,150","110,230",,2014,,1.505,,1.01,,,,,,,,
45,SC,South Carolina,35-2021,Food Preparation Workers,detailed,"10,680",9.1,9.36,"19,480",1.4,7.68,8.14,8.91,10.39,12.36,"15,970","16,930","18,540","21,610","25,710",,2014,,5.690,,0.90,,,,,,,,
45,SC,South Carolina,41-2022,Parts Salespersons,detailed,"3,440",6.4,13.71,"28,520",3.1,8.19,9.28,11.95,17.11,22.21,"17,040","19,300","24,850","35,580","46,190",,2014,,1.831,,1.07,,,,,,,,
45,SC,South Carolina,43-3099,"Financial Clerks, All Other",detailed,80,10.1,17.57,"36,550",4.1,10.45,13.17,17.27,21.95,26.05,"21,730","27,400","35,930","45,650","54,190",,2014,,0.045,,0.16,,,,,,,,
45,SC,South Carolina,43-4071,File Clerks,detailed,"1,280",7.7,12.58,"26,170",2.0,8.38,9.83,12.34,14.81,17.67,"17,430","20,450","25,660","30,800","36,760",,2014,,0.681,,0.62,,,,,,,,
45,SC,South Carolina,43-4151,Order Clerks,detailed,"1,420",6.6,15.42,"32,080",1.6,9.34,11.86,14.65,18.28,22.77,"19,430","24,660","30,480","38,030","47,350",,2014,,0.759,,0.54,,,,,,,,
45,SC,South Carolina,49-9041,Industrial Machinery Mechanics,detailed,"7,010",4.5,23.73,"49,360",1.8,15.36,18.98,23.07,28.27,33.65,"31,940","39,470","47,980","58,810","69,990",,2014,,3.733,,1.61,,,,,,,,
45,SC,South Carolina,49-9043,"Maintenance Workers, Machinery",detailed,"1,570",6.9,21.53,"44,780",4.4,13.98,16.87,20.79,25.50,29.94,"29,080","35,090","43,240","53,030","62,270",,2014,,0.839,,1.25,,,,,,,,
45,SC,South Carolina,51-0000,Production Occupations,major,"185,950",2.2,16.93,"35,220",1.0,9.17,11.44,15.52,20.61,27.14,"19,070","23,800","32,280","42,880","56,450",,2014,,99.097,,1.50,,,,,,,,
45,SC,South Carolina,51-9199,"Production Workers, All Other",detailed,750,28.5,17.56,"36,520",7.9,9.65,11.46,15.85,22.13,28.92,"20,080","23,840","32,980","46,030","60,150",,2014,,0.397,,0.25,,,,,,,,
45,SC,South Carolina,53-3031,Driver/Sales Workers,detailed,"7,030",11.0,12.50,"26,000",4.2,7.80,8.33,9.22,15.24,23.38,"16,230","17,330","19,170","31,690","48,640",,2014,,3.745,,1.25,,,,,,,,
47,TN,Tennessee,11-3051,Industrial Production Managers,detailed,"4,950",3.4,41.87,"87,080",1.6,22.27,28.70,38.72,52.05,67.04,"46,310","59,690","80,550","108,270","139,440",,2014,,1.799,,1.45,,,,,,,,
47,TN,Tennessee,11-9051,Food Service Managers,detailed,"8,920",4.9,20.26,"42,140",2.8,10.51,13.69,18.72,24.09,31.82,"21,860","28,480","38,940","50,110","66,190",,2014,,3.244,,2.21,,,,,,,,
47,TN,Tennessee,13-1075,Labor Relations Specialists,detailed,840,8.3,24.74,"51,450",5.9,8.17,9.52,24.57,34.07,42.57,"17,000","19,790","51,110","70,860","88,540",,2014,,0.306,,0.52,,,,,,,,
47,TN,Tennessee,17-2112,Industrial Engineers,detailed,"7,770",4.2,38.59,"80,270",1.6,23.74,29.79,37.21,46.66,56.77,"49,390","61,970","77,400","97,060","118,080",,2014,,2.827,,1.61,,,,,,,,
47,TN,Tennessee,17-2131,Materials Engineers,detailed,550,20.9,35.16,"73,130",5.4,20.40,23.27,31.72,45.48,55.89,"42,430","48,410","65,970","94,590","116,240",,2014,,0.201,,1.08,,,,,,,,
47,TN,Tennessee,19-2032,Materials Scientists,detailed,110,10.5,32.00,"66,570",4.6,21.02,23.91,28.05,35.89,53.30,"43,720","49,740","58,330","74,640","110,850",,2014,,0.040,,0.78,,,,,,,,
47,TN,Tennessee,19-2099,"Physical Scientists, All Other",detailed,70,19.4,50.58,"105,200",3.4,27.85,42.33,51.66,61.03,69.77,"57,930","88,040","107,450","126,940","145,110",,2014,,0.024,,0.14,,,,,,,,
47,TN,Tennessee,27-1021,Commercial And Industrial Designers,detailed,350,11.8,26.99,"56,140",5.4,16.17,19.84,24.55,29.20,38.06,"33,640","41,270","51,060","60,730","79,160",,2014,,0.127,,0.58,,,,,,,,
47,TN,Tennessee,29-1123,Physical Therapists,detailed,"3,980",6.1,40.06,"83,320",1.0,29.50,34.05,40.08,45.95,53.43,"61,350","70,820","83,370","95,570","111,130",,2014,,1.449,,0.98,,,,,,,,
47,TN,Tennessee,35-2021,Food Preparation Workers,detailed,"18,440",12.3,9.24,"19,220",1.2,7.68,8.12,8.85,10.07,12.24,"15,980","16,890","18,410","20,940","25,460",,2014,,6.707,,1.07,,,,,,,,
47,TN,Tennessee,41-2022,Parts Salespersons,detailed,"5,590",7.0,15.19,"31,600",2.3,9.01,10.94,13.96,18.65,23.30,"18,750","22,750","29,030","38,780","48,470",,2014,,2.034,,1.19,,,,,,,,
47,TN,Tennessee,43-3099,"Financial Clerks, All Other",detailed,340,20.1,17.78,"36,990",3.2,11.96,13.87,17.20,21.26,24.97,"24,880","28,840","35,770","44,220","51,940",,2014,,0.122,,0.44,,,,,,,,
47,TN,Tennessee,43-4021,Correspondence Clerks,detailed,220,18.9,16.07,"33,430",5.1,9.40,11.54,15.41,20.02,24.73,"19,540","24,010","32,040","41,640","51,440",,2014,,0.079,,1.41,,,,,,,,
47,TN,Tennessee,43-4071,File Clerks,detailed,"2,460",5.7,12.74,"26,500",1.3,8.53,9.97,12.04,14.76,17.94,"17,730","20,740","25,040","30,700","37,310",,2014,,0.894,,0.82,,,,,,,,
47,TN,Tennessee,43-4151,Order Clerks,detailed,"4,510",5.6,14.43,"30,010",3.1,8.56,10.44,13.65,17.65,21.89,"17,800","21,710","28,400","36,700","45,530",,2014,,1.639,,1.16,,,,,,,,
47,TN,Tennessee,49-9041,Industrial Machinery Mechanics,detailed,"6,060",5.9,25.41,"52,860",2.6,14.64,18.29,24.68,33.15,36.52,"30,440","38,050","51,330","68,960","75,960",,2014,,2.205,,0.95,,,,,,,,
47,TN,Tennessee,49-9043,"Maintenance Workers, Machinery",detailed,"3,620",4.9,19.95,"41,490",2.9,11.55,15.24,20.23,25.07,28.21,"24,030","31,690","42,070","52,140","58,670",,2014,,1.317,,1.96,,,,,,,,
47,TN,Tennessee,51-0000,Production Occupations,major,"252,900",2.0,16.02,"33,310",1.2,9.11,11.28,14.64,18.74,25.41,"18,940","23,460","30,440","38,970","52,850",,2014,,91.981,,1.39,,,,,,,,
47,TN,Tennessee,51-9199,"Production Workers, All Other",detailed,"9,530",15.7,15.98,"33,230",11.9,8.39,9.76,12.68,17.99,33.04,"17,460","20,300","26,370","37,420","68,720",,2014,,3.466,,2.15,,,,,,,,
47,TN,Tennessee,53-3031,Driver/Sales Workers,detailed,"7,830",9.1,14.41,"29,980",3.9,8.04,9.04,12.11,18.36,24.55,"16,720","18,810","25,200","38,190","51,070",,2014,,2.849,,0.95,,,,,,,,
48,TX,Texas,11-3051,Industrial Production Managers,detailed,"11,730",2.8,54.39,"113,140",1.3,26.76,35.00,47.94,66.24,#,"55,660","72,810","99,710","137,780",#,,2014,,1.045,,0.84,,,,,,,,
48,TX,Texas,11-9051,Food Service Managers,detailed,"14,330",5.3,27.05,"56,250",1.7,15.98,19.63,23.88,30.86,41.86,"33,240","40,820","49,660","64,190","87,060",,2014,,1.276,,0.87,,,,,,,,
48,TX,Texas,13-1075,Labor Relations Specialists,detailed,"2,230",7.9,36.25,"75,390",4.1,15.45,24.69,34.62,46.40,58.28,"32,140","51,350","72,000","96,500","121,220",,2014,,0.199,,0.34,,,,,,,,
48,TX,Texas,17-2112,Industrial Engineers,detailed,"15,080",5.3,48.01,"99,860",2.3,27.86,35.29,45.04,57.61,72.59,"57,950","73,410","93,690","119,820","150,990",,2014,,1.343,,0.77,,,,,,,,
48,TX,Texas,17-2131,Materials Engineers,detailed,"2,000",12.7,44.79,"93,170",3.2,25.94,34.37,44.16,55.92,67.10,"53,950","71,490","91,850","116,310","139,570",,2014,,0.178,,0.96,,,,,,,,
48,TX,Texas,19-2032,Materials Scientists,detailed,540,5.6,51.73,"107,610",9.1,25.24,41.52,53.61,64.19,72.41,"52,490","86,360","111,520","133,510","150,620",,2014,,0.048,,0.94,,,,,,,,
48,TX,Texas,19-2099,"Physical Scientists, All Other",detailed,"1,240",5.8,42.73,"88,880",1.5,21.51,27.49,39.82,53.21,67.50,"44,750","57,190","82,820","110,670","140,400",,2014,,0.110,,0.65,,,,,,,,
48,TX,Texas,27-1021,Commercial And Industrial Designers,detailed,"1,160",11.4,29.83,"62,060",3.2,16.83,20.42,26.82,37.50,48.47,"35,010","42,470","55,780","78,000","100,820",,2014,,0.103,,0.47,,,,,,,,
48,TX,Texas,29-1123,Physical Therapists,detailed,"11,730",4.8,44.02,"91,560",1.7,29.41,35.72,42.32,50.19,64.29,"61,180","74,300","88,030","104,390","133,720",,2014,,1.044,,0.70,,,,,,,,
48,TX,Texas,35-2021,Food Preparation Workers,detailed,"57,810",5.5,9.65,"20,070",0.8,7.72,8.26,9.15,10.90,12.98,"16,060","17,170","19,030","22,670","27,000",,2014,,5.148,,0.82,,,,,,,,
48,TX,Texas,41-2022,Parts Salespersons,detailed,"18,700",4.3,15.34,"31,910",2.2,8.27,9.53,12.92,18.58,25.28,"17,200","19,830","26,880","38,640","52,570",,2014,,1.665,,0.97,,,,,,,,
48,TX,Texas,43-3099,"Financial Clerks, All Other",detailed,"2,930",13.0,19.79,"41,160",2.8,12.36,15.61,19.33,23.75,28.29,"25,710","32,470","40,220","49,410","58,850",,2014,,0.261,,0.94,,,,,,,,
48,TX,Texas,43-4021,Correspondence Clerks,detailed,660,13.2,16.39,"34,090",2.5,8.99,12.64,16.13,19.46,23.26,"18,690","26,300","33,550","40,480","48,370",,2014,,0.058,,1.04,,,,,,,,
48,TX,Texas,43-4071,File Clerks,detailed,"13,280",4.2,14.45,"30,060",1.3,8.46,10.16,13.24,17.33,23.85,"17,590","21,140","27,540","36,040","49,600",,2014,,1.183,,1.08,,,,,,,,
48,TX,Texas,43-4151,Order Clerks,detailed,"17,340",4.6,17.09,"35,540",2.6,9.53,11.80,15.61,20.28,25.41,"19,810","24,540","32,470","42,180","52,860",,2014,,1.545,,1.10,,,,,,,,
48,TX,Texas,47-2072,Pile-Driver Operators,detailed,420,44.2,23.14,"48,130",4.9,13.85,16.72,21.41,27.33,36.90,"28,810","34,780","44,530","56,840","76,750",,2014,,0.038,,1.47,,,,,,,,
48,TX,Texas,49-9041,Industrial Machinery Mechanics,detailed,"31,480",3.6,24.45,"50,850",1.0,13.66,17.46,23.01,30.00,36.40,"28,420","36,310","47,870","62,410","75,710",,2014,,2.803,,1.21,,,,,,,,
48,TX,Texas,49-9043,"Maintenance Workers, Machinery",detailed,"11,810",4.3,20.69,"43,040",1.3,11.38,15.29,19.45,25.46,32.27,"23,680","31,790","40,460","52,950","67,120",,2014,,1.052,,1.57,,,,,,,,
48,TX,Texas,51-0000,Production Occupations,major,"681,300",1.1,17.19,"35,750",0.7,8.71,10.73,14.65,20.93,29.65,"18,130","22,320","30,460","43,540","61,670",,2014,,60.674,,0.92,,,,,,,,
48,TX,Texas,51-9199,"Production Workers, All Other",detailed,"6,680",10.2,14.11,"29,340",2.8,8.32,9.58,12.33,16.49,23.16,"17,300","19,930","25,640","34,300","48,170",,2014,,0.595,,0.37,,,,,,,,
48,TX,Texas,53-3031,Driver/Sales Workers,detailed,"46,430",6.6,12.68,"26,380",2.6,7.97,8.74,10.34,14.70,21.66,"16,580","18,170","21,500","30,580","45,040",,2014,,4.135,,1.38,,,,,,,,
4,AZ,Arizona,11-3051,Industrial Production Managers,detailed,"2,460",4.8,48.81,"101,510",1.7,26.93,34.04,44.38,60.17,77.87,"56,020","70,800","92,310","125,150","161,960",,2015,,0.952,,0.78,,,,,,,,
4,AZ,Arizona,11-9051,Food Service Managers,detailed,"3,360",12.1,26.45,"55,010",3.5,13.19,19.27,24.58,30.82,41.79,"27,440","40,080","51,130","64,100","86,930",,2015,,1.297,,0.89,,,,,,,,
4,AZ,Arizona,13-1075,Labor Relations Specialists,detailed,540,10.8,27.15,"56,460",10.2,9.32,19.38,22.73,34.66,51.05,"19,380","40,310","47,280","72,090","106,180",,2015,,0.207,,0.36,,,,,,,,
4,AZ,Arizona,17-2112,Industrial Engineers,detailed,"4,390",5.1,45.11,"93,830",1.8,30.69,35.79,44.29,54.04,62.41,"63,830","74,450","92,120","112,400","129,810",,2015,,1.695,,0.94,,,,,,,,
4,AZ,Arizona,17-2131,Materials Engineers,detailed,820,21.2,50.79,"105,650",2.4,28.32,34.69,45.36,60.27,89.09,"58,900","72,160","94,350","125,370","185,310",,2015,,0.318,,1.62,,,,,,,,
4,AZ,Arizona,19-2032,Materials Scientists,detailed,70,20.2,47.01,"97,780",5.4,19.86,26.76,38.49,64.67,89.04,"41,310","55,670","80,050","134,510","185,200",,2015,,0.028,,0.56,,,,,,,,
4,AZ,Arizona,19-2099,"Physical Scientists, All Other",detailed,**,**,38.08,"79,210",3.0,19.84,29.58,39.05,46.10,54.39,"41,270","61,530","81,230","95,890","113,130",,2015,,**,,**,,,,,,,,
4,AZ,Arizona,27-1021,Commercial And Industrial Designers,detailed,200,28.2,32.67,"67,950",4.4,17.60,24.52,31.95,40.82,48.58,"36,600","51,010","66,450","84,900","101,040",,2015,,0.076,,0.34,,,,,,,,
4,AZ,Arizona,29-1123,Physical Therapists,detailed,"2,990",7.9,40.73,"84,720",2.6,24.47,32.46,40.12,47.16,57.15,"50,900","67,510","83,440","98,100","118,880",,2015,,1.155,,0.76,,,,,,,,
4,AZ,Arizona,35-2021,Food Preparation Workers,detailed,"9,690",10.9,10.33,"21,490",1.4,8.35,8.79,9.71,11.51,13.58,"17,380","18,290","20,200","23,940","28,250",,2015,,3.746,,0.60,,,,,,,,
4,AZ,Arizona,41-2022,Parts Salespersons,detailed,"4,140",8.1,14.21,"29,560",5.0,8.64,9.46,12.19,17.26,21.82,"17,970","19,680","25,340","35,900","45,380",,2015,,1.599,,0.92,,,,,,,,
4,AZ,Arizona,43-3099,"Financial Clerks, All Other",detailed,"1,590",14.4,19.04,"39,610",1.8,14.68,16.27,18.42,21.79,24.29,"30,540","33,840","38,300","45,320","50,530",,2015,,0.614,,2.44,,,,,,,,
4,AZ,Arizona,43-4021,Correspondence Clerks,detailed,140,21.3,20.44,"42,510",8.4,13.12,16.38,20.02,23.23,28.37,"27,300","34,080","41,640","48,310","59,010",,2015,,0.052,,0.99,,,,,,,,
4,AZ,Arizona,43-4071,File Clerks,detailed,"2,820",8.4,16.01,"33,290",4.2,9.92,11.61,14.71,18.85,24.96,"20,630","24,160","30,590","39,210","51,920",,2015,,1.088,,1.07,,,,,,,,
4,AZ,Arizona,43-4151,Order Clerks,detailed,"3,570",35.0,17.70,"36,820",2.4,11.03,13.58,16.86,21.22,26.71,"22,940","28,240","35,060","44,130","55,560",,2015,,1.379,,1.02,,,,,,,,
4,AZ,Arizona,49-9041,Industrial Machinery Mechanics,detailed,"3,760",7.1,23.86,"49,630",1.6,15.51,19.54,23.50,28.26,33.22,"32,260","40,650","48,880","58,770","69,100",,2015,,1.452,,0.62,,,,,,,,
